date,soil_moisture,sm_model,sm_surface,sm_root,sm_deep,sm_integrated,precip_mm,site_id,depth_m
2020-09-22,0.169,0.4393271255991463,0.4393271255991463,0.2850914435234362,0.254359317770179,0.28207573627905286,7.3,TAHMO_BuiPowerAuthorityBui,0.1
2020-09-23,0.15354166666666666,0.4394439367605399,0.4394439367605399,0.2858316485676862,0.255038226957832,0.28271682442105905,20.2,TAHMO_BuiPowerAuthorityBui,0.1
2020-09-24,0.14816666666666667,0.43759528633872224,0.43759528633872224,0.28620794763120383,0.25569549662155067,0.2830392108961638,7.9,TAHMO_BuiPowerAuthorityBui,0.1
2020-09-25,0.1708333333333333,0.4416501819358686,0.4416501819358686,0.2868703065345142,0.25637189573475233,0.2840492475947925,6.5,TAHMO_BuiPowerAuthorityBui,0.1
2020-09-26,0.16458333333333333,0.4395037732098219,0.4395037732098219,0.2870884308419174,0.25701791236040233,0.2842876539897988,13.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-09-27,0.15212499999999998,0.4223730956039805,0.4223730956039805,0.28865431189805746,0.2578226225218467,0.28352717664292326,0.8,TAHMO_BuiPowerAuthorityBui,0.1
2020-09-28,0.14108333333333334,0.3913591807533547,0.3913591807533547,0.28704711877017614,0.2584189774272574,0.2803014401627427,0.1,TAHMO_BuiPowerAuthorityBui,0.1
2020-09-29,0.13116666666666668,0.39305268349675293,0.39305268349675293,0.28587095264852946,0.2590070642871322,0.28047079271651343,3.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-09-30,0.16837500000000002,0.4424727914031046,0.4424727914031046,0.28696544913292515,0.2596725432047898,0.28614043980306186,8.6,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-01,0.21033333333333334,0.4467117329636685,0.4467117329636685,0.2893962293941619,0.2604723089208037,0.2877734274670976,17.6,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-02,0.20375000000000001,0.42756030948478496,0.42756030948478496,0.28967651173527215,0.2611560195828923,0.2863525962187955,1.2,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-03,0.18729166666666666,0.4125710515545705,0.4125710515545705,0.2889253445022686,0.261771309453506,0.2849974941782413,1.4,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-04,0.18329166666666666,0.43853817045052584,0.43853817045052584,0.2895308290966872,0.26243563348840016,0.28817444586709884,9.7,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-05,0.17125,0.4421428139348142,0.4421428139348142,0.29108712981123896,0.26318857350609465,0.28945356444050985,4.7,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-06,0.15670833333333334,0.427857475747211,0.427857475747211,0.2907730421234711,0.26383001234345427,0.288315667617835,2.4,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-07,0.21595833333333334,0.4413234509949296,0.4413234509949296,0.2918720118387217,0.264570669932122,0.29043635061038264,4.3,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-08,0.21583333333333332,0.4172202384863754,0.4172202384863754,0.29280396513712065,0.26537149027246426,0.2887861075532523,0.5,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-09,0.20058333333333334,0.4394122044414965,0.4394122044414965,0.2932619867713086,0.2661034175287955,0.2915818669928195,16.8,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-10,0.19008333333333335,0.4406686559942971,0.4406686559942971,0.29426746323505165,0.26689578726835644,0.2924845769309591,18.8,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-11,0.22524999999999998,0.44030646697038983,0.44030646697038983,0.29529716598477845,0.2677151540628081,0.2932488889301574,20.8,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-12,0.22291666666666665,0.42871410071633226,0.42871410071633226,0.2946561832279018,0.26842392544229526,0.2923226203053809,2.2,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-13,0.20074999999999998,0.40411129855598943,0.40411129855598943,0.29340133432526483,0.26910990936371054,0.2898974757714047,0.6,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-14,0.20808333333333331,0.4385982518960524,0.4385982518960524,0.2929206512066138,0.26976834444525616,0.2935970272187431,7.8,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-15,0.19639130434782606,0.4384085191878428,0.4384085191878428,0.2924458932467164,0.2704162918128192,0.29382439498049073,5.6,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-16,0.24170833333333333,0.4208003865558397,0.4208003865558397,0.2922461081559341,0.27111557907287176,0.2924232185460872,1.6,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-17,0.20729166666666665,0.43619770461508084,0.43619770461508084,0.2918135646617853,0.2717560635727627,0.2942174780037013,8.5,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-18,0.19262500000000002,0.43961460160763516,0.43961460160763516,0.29273971981641705,0.27250857496844794,0.2952885210867574,10.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-19,0.17620833333333333,0.43350729160121565,0.43350729160121565,0.2920346243869596,0.27314042501302876,0.2948453714840267,3.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-20,0.209,0.42984228375559075,0.42984228375559075,0.29279438419982573,0.27390258510223425,0.29516409469684735,2.7,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-21,0.2245,0.3992225354501259,0.3992225354501259,0.2911173454106076,0.27451415357748027,0.291965949314683,0.1,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-22,0.19595833333333335,0.36859032817010295,0.36859032817010295,0.28840701530693574,0.2750508045801366,0.2884116201571729,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-23,0.17237499999999997,0.33916040731721536,0.33916040731721536,0.28559362138767325,0.2755740398253259,0.2849385510432191,0.0,TAHMO_BuiPowerAuthorityBui,0.1
