date,sm_observed,station,latitude,longitude,depth_m
2020-01-01,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-02,0.1758333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-03,0.17166666666666666,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-04,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-05,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-06,0.16416666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-07,0.155,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-08,0.145,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-09,0.13416666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-10,0.11583333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-11,0.10583333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-12,0.09749999999999999,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-13,0.09000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-14,0.08374999999999999,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-15,0.08,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-16,0.07458333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-17,0.07625,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-18,0.08,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-19,0.08458333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-20,0.09000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-21,0.09000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-22,0.09000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-23,0.09000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-24,0.08166666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-25,0.08,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-26,0.08,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-27,0.07250000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-28,0.07,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-29,0.07,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-30,0.06208333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-01-31,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-01,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-02,0.05291666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-03,0.05625,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-04,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-05,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-06,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-07,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-08,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-09,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-10,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-11,0.057916666666666665,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-12,0.05583333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-13,0.05416666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-14,0.05375,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-15,0.05291666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-16,0.05291666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-17,0.0525,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-18,0.05291666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-19,0.04863636363636364,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-20,0.04583333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-21,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-22,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-23,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-24,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-25,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-26,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-27,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-28,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-02-29,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-01,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-02,0.043333333333333335,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-03,0.046250000000000006,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-04,0.05958333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-05,0.16875000000000004,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-06,0.16083333333333336,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-07,0.16,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-08,0.16,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-09,0.15916666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-10,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-11,0.14458333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-12,0.13333333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-13,0.13,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-14,0.12041666666666666,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-15,0.11499999999999999,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-16,0.11,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-17,0.10333333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-18,0.09500000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-19,0.08458333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-20,0.07250000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-21,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-22,0.05375,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-23,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-24,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-25,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-26,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-27,0.14666666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-28,0.17375,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-29,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-30,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-03-31,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-01,0.16416666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-02,0.16,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-03,0.15625,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-04,0.14958333333333332,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-05,0.14333333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-06,0.14,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-07,0.135,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-08,0.12791666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-09,0.11541666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-10,0.11,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-11,0.1625,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-12,0.2004166666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-13,0.18916666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-14,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-15,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-16,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-17,0.16583333333333336,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-18,0.17958333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-19,0.19499999999999998,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-20,0.19000000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-21,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-22,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-23,0.2041666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-24,0.18583333333333332,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-25,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-26,0.17666666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-27,0.20875,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-28,0.21041666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-29,0.19125,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-04-30,0.20625000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-01,0.1991666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-02,0.2070833333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-03,0.19333333333333336,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-04,0.19000000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-05,0.19958333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-06,0.22125000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-07,0.20869565217391303,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-08,0.22291666666666665,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-09,0.20541666666666666,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-10,0.19541666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-11,0.20000000000000004,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-12,0.19083333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-13,0.18666666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-14,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-15,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-16,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-17,0.17625000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-18,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-19,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-20,0.17125,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-21,0.20833333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-22,0.19958333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-23,0.19000000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-24,0.1825,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-25,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-26,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-27,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-28,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-29,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-30,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-05-31,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-01,0.17875,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-02,0.21291666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-03,0.20375,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-04,0.1925,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-05,0.18666666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-06,0.18083333333333332,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-07,0.19083333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-08,0.20583333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-09,0.20625000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-10,0.1991666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-11,0.19125,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-12,0.19000000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-13,0.18499999999999997,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-14,0.18833333333333332,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-15,0.19000000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-16,0.18625,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-17,0.1825,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-18,0.18291666666666664,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-19,0.19000000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-20,0.18625,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-21,0.18041666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-22,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-23,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-24,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-25,0.17875,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-26,0.1729166666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-27,0.18875,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-28,0.19458333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-29,0.19000000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-06-30,0.18375,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-01,0.18208333333333335,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-02,0.18833333333333332,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-03,0.19000000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-04,0.19000000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-05,0.19000000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-06,0.18958333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-07,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-08,0.18041666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-09,0.18833333333333332,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-10,0.1925,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-11,0.18458333333333332,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-12,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-13,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-14,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-15,0.17333333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-16,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-17,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-18,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-19,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-20,0.16416666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-21,0.16,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-22,0.16,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-23,0.16,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-24,0.16,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-25,0.15541666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-26,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-27,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-28,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-29,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-30,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-07-31,0.14041666666666666,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-01,0.14,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-02,0.14833333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-03,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-04,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-05,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-06,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-07,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-08,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-09,0.15,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-10,0.14958333333333332,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-11,0.14,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-12,0.14,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-13,0.14,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-14,0.14,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-15,0.13291666666666668,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-16,0.13,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-17,0.12125000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-18,0.12,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-19,0.12,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-20,0.1125,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-21,0.10958333333333332,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-22,0.10000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-23,0.10000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-24,0.10000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-25,0.09125,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-26,0.09000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-27,0.09000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-28,0.09000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-29,0.09000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-30,0.09000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-08-31,0.08041666666666666,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-01,0.08,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-02,0.08,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-03,0.07208333333333335,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-04,0.07,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-05,0.07,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-06,0.06083333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-07,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-08,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-09,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-10,0.06,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-11,0.05956521739130434,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-12,0.05541666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-13,0.05375,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-14,0.052083333333333336,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-15,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-16,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-17,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-18,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-19,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-20,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-21,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-22,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-23,0.04125,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-24,0.04,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-25,0.043333333333333335,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-26,0.04583333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-27,0.04708333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-28,0.045000000000000005,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-29,0.0425,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-09-30,0.04416666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-01,0.04541666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-02,0.045000000000000005,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-03,0.04541666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-04,0.04708333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-05,0.05,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-06,0.04791666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-07,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-08,0.05000000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-09,0.04833333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-10,0.04833333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-11,0.04750000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-12,0.04750000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-13,0.04791666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-14,0.045000000000000005,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-15,0.04541666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-16,0.04708333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-17,0.04791666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-18,0.04583333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-19,0.04666666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-20,0.04791666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-21,0.04791666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-22,0.042083333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-23,0.04416666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-24,0.045000000000000005,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-25,0.04541666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-26,0.04,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-27,0.04,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-28,0.04,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-29,0.04791666666666666,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-30,0.2175,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-10-31,0.18625,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-01,0.17708333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-02,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-03,0.18458333333333335,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-04,0.19166666666666665,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-05,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-06,0.17541666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-07,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-08,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-09,0.1775,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-10,0.19000000000000003,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-11,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-12,0.17083333333333336,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-13,0.17708333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-14,0.17541666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-15,0.1758333333333333,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-16,0.18041666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-17,0.18625,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-18,0.18499999999999997,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-19,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-20,0.17458333333333334,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-21,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-22,0.17916666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-23,0.18875,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-24,0.18000000000000002,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-25,0.17250000000000001,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-11-26,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-12-18,0.12,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-12-19,0.11416666666666665,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-12-20,0.10291666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-12-21,0.10291666666666667,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-12-22,0.11,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-12-23,0.11,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-12-24,0.11,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-12-25,0.11,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-12-26,0.11,BaseTitaniumDam,-4.40624,39.43056,0.2
2020-12-27,0.10526315789473684,BaseTitaniumDam,-4.40624,39.43056,0.2
2021-01-12,0.16,BaseTitaniumDam,-4.40624,39.43056,0.2
2021-01-13,0.16,BaseTitaniumDam,-4.40624,39.43056,0.2
2021-01-14,0.1675,BaseTitaniumDam,-4.40624,39.43056,0.2
2021-01-15,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
2021-01-16,0.17,BaseTitaniumDam,-4.40624,39.43056,0.2
